,player_win,player_loss,push,win_push,total_hands,win_pct,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_ten,dealer_bust,dealer_draw,dealer_21_draw,dealer_ten_pct,dealer_bust_pct,dealer_draw_pct,dealer_21_draw_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,26,17,4,30,47,0.553,0.638,4,2,0.667,3,3,12,10,16,2,0.255,0.213,0.34,0.043,17.698,63,part_2
0,25,17,3,28,45,0.556,0.622,7,4,0.636,1,3,9,15,16,3,0.2,0.333,0.356,0.067,17.702,64,part_2
0,18,22,4,22,44,0.409,0.5,2,2,0.5,3,2,11,7,18,4,0.25,0.159,0.409,0.091,17.701,65,part_2
0,20,27,3,23,50,0.4,0.46,1,2,0.333,1,0,21,5,17,2,0.42,0.1,0.34,0.04,17.709,66,part_2
0,24,20,4,28,48,0.5,0.583,3,4,0.429,5,1,12,13,10,2,0.25,0.271,0.208,0.042,17.71,67,part_2
0,22,23,6,28,51,0.431,0.549,1,4,0.2,4,3,16,10,16,1,0.314,0.196,0.314,0.02,17.717,68,part_2
0,20,23,3,23,46,0.435,0.5,1,4,0.2,2,5,12,9,16,3,0.261,0.196,0.348,0.065,17.719,69,part_2
0,20,20,5,25,45,0.444,0.556,2,1,0.667,3,1,15,11,10,3,0.333,0.244,0.222,0.067,17.71,70,part_2
0,23,15,9,32,47,0.489,0.681,1,2,0.333,1,2,15,15,14,2,0.319,0.319,0.298,0.043,17.716,71,part_2
0,20,21,3,23,44,0.455,0.523,2,0,1,0,4,15,8,18,5,0.341,0.182,0.409,0.114,17.716,72,part_2
0,20,20,5,25,45,0.444,0.556,2,2,0.5,1,0,12,12,17,1,0.267,0.267,0.378,0.022,17.727,73,part_2
0,25,21,2,27,48,0.521,0.562,1,3,0.25,4,3,10,11,14,0,0.208,0.229,0.292,0,17.727,74,part_2
0,20,22,1,21,43,0.465,0.488,4,3,0.571,0,4,10,12,16,5,0.233,0.279,0.372,0.116,17.732,75,part_2
0,23,18,4,27,45,0.511,0.6,4,2,0.667,1,0,18,10,6,2,0.4,0.222,0.133,0.044,17.727,76,part_2
0,18,26,1,19,45,0.4,0.422,5,2,0.714,3,1,19,9,12,2,0.422,0.2,0.267,0.044,17.719,77,part_2
0,17,25,4,21,46,0.37,0.457,4,0,1,1,5,15,9,15,4,0.326,0.196,0.326,0.087,17.716,78,part_2
0,18,22,5,23,45,0.4,0.511,1,4,0.2,5,0,12,8,17,3,0.267,0.178,0.378,0.067,17.711,79,part_2
0,22,22,1,23,45,0.489,0.511,2,4,0.333,1,5,15,6,15,0,0.333,0.133,0.333,0,17.714,80,part_2
0,22,20,2,24,44,0.5,0.545,3,3,0.5,2,3,9,15,13,2,0.205,0.341,0.295,0.045,17.705,81,part_2
0,22,20,1,23,43,0.512,0.535,5,4,0.556,0,1,15,13,10,1,0.349,0.302,0.233,0.023,17.715,82,part_2
0,18,21,6,24,45,0.4,0.533,2,1,0.667,0,3,21,8,17,6,0.467,0.178,0.378,0.133,17.713,83,part_2
0,21,20,4,25,45,0.467,0.556,2,0,1,0,2,15,13,10,2,0.333,0.289,0.222,0.044,17.711,84,part_2
0,25,17,4,29,46,0.543,0.63,5,2,0.714,2,1,13,10,9,1,0.283,0.217,0.196,0.022,17.704,85,part_2
0,25,20,2,27,47,0.532,0.574,8,2,0.8,1,1,12,17,8,4,0.255,0.362,0.17,0.085,17.699,86,part_2
0,19,20,5,24,44,0.432,0.545,2,2,0.5,2,2,15,12,13,4,0.341,0.273,0.295,0.091,17.694,87,part_2
0,22,20,4,26,46,0.478,0.565,4,4,0.5,2,2,10,10,18,1,0.217,0.217,0.391,0.022,17.696,88,part_2
0,14,25,6,20,45,0.311,0.444,4,0,1,0,3,14,7,13,2,0.311,0.156,0.289,0.044,17.704,89,part_2
0,22,22,3,25,47,0.468,0.532,4,4,0.5,0,1,12,10,9,1,0.255,0.213,0.191,0.021,17.708,90,part_2
0,24,18,2,26,44,0.545,0.591,3,1,0.75,1,1,6,13,17,5,0.136,0.295,0.386,0.114,17.704,91,part_2
0,21,22,4,25,47,0.447,0.532,1,3,0.25,2,1,12,15,16,2,0.255,0.319,0.34,0.043,17.707,92,part_2
0,18,30,2,20,50,0.36,0.4,3,6,0.333,1,2,11,11,17,4,0.22,0.22,0.34,0.08,17.704,93,part_2
0,23,21,4,27,48,0.479,0.562,3,4,0.429,3,1,12,11,19,1,0.25,0.229,0.396,0.021,17.704,94,part_2
0,18,22,4,22,44,0.409,0.5,3,3,0.5,6,2,12,7,17,2,0.273,0.159,0.386,0.045,17.7,95,part_2
0,22,17,4,26,43,0.512,0.605,5,2,0.714,3,2,13,12,14,0,0.302,0.279,0.326,0,17.702,96,part_2
0,23,18,5,28,46,0.5,0.609,6,3,0.667,1,4,16,13,12,4,0.348,0.283,0.261,0.087,17.913,1,part_2
0,27,18,3,30,48,0.562,0.625,7,1,0.875,4,0,9,11,12,3,0.188,0.229,0.25,0.062,17.245,2,part_2
0,23,22,3,26,48,0.479,0.542,3,3,0.5,2,3,14,7,16,3,0.292,0.146,0.333,0.062,17.353,3,part_2
0,24,21,3,27,48,0.5,0.562,4,2,0.667,5,2,18,7,11,2,0.375,0.146,0.229,0.042,17.425,4,part_2
0,21,22,2,23,45,0.467,0.511,2,2,0.5,1,6,18,12,10,2,0.4,0.267,0.222,0.044,17.49,5,part_2
0,22,21,2,24,45,0.489,0.533,3,2,0.6,4,6,15,11,12,2,0.333,0.244,0.267,0.044,17.427,6,part_2
0,18,24,3,21,45,0.4,0.467,2,1,0.667,2,1,12,6,11,3,0.267,0.133,0.244,0.067,17.442,7,part_2
0,19,19,5,24,43,0.442,0.558,3,1,0.75,3,2,12,11,16,5,0.279,0.256,0.372,0.116,17.498,8,part_2
0,21,18,6,27,45,0.467,0.6,3,2,0.6,0,1,12,12,13,2,0.267,0.267,0.289,0.044,17.513,9,part_2
0,22,22,3,25,47,0.468,0.532,2,1,0.667,1,2,11,14,13,7,0.234,0.298,0.277,0.149,17.528,10,part_2
0,25,21,2,27,48,0.521,0.562,6,2,0.75,1,3,14,14,13,1,0.292,0.292,0.271,0.021,17.542,11,part_2
0,16,28,2,18,46,0.348,0.391,3,2,0.6,3,2,12,7,15,2,0.261,0.152,0.326,0.043,17.535,12,part_2
0,15,24,7,22,46,0.326,0.478,2,0,1,0,1,17,10,15,3,0.37,0.217,0.326,0.065,17.608,13,part_2
0,28,18,0,28,46,0.609,0.609,7,2,0.778,1,1,9,14,12,2,0.196,0.304,0.261,0.043,17.578,14,part_2
0,21,23,4,25,48,0.438,0.521,1,2,0.333,3,3,14,10,14,4,0.292,0.208,0.292,0.083,17.585,15,part_2
0,26,13,4,30,43,0.605,0.698,3,1,0.75,3,0,14,12,12,4,0.326,0.279,0.279,0.093,17.627,16,part_2
0,14,23,6,20,43,0.326,0.465,5,2,0.714,2,3,12,11,12,4,0.279,0.256,0.279,0.093,17.621,17,part_2
0,20,22,3,23,45,0.444,0.511,2,0,1,3,4,13,14,12,2,0.289,0.311,0.267,0.044,17.606,18,part_2
0,17,22,7,24,46,0.37,0.522,5,1,0.833,1,3,14,9,11,2,0.304,0.196,0.239,0.043,17.625,19,part_2
0,26,22,1,27,49,0.531,0.551,2,1,0.667,1,4,14,14,12,2,0.286,0.286,0.245,0.041,17.628,20,part_2
0,19,22,6,25,47,0.404,0.532,4,2,0.667,3,2,16,8,15,5,0.34,0.17,0.319,0.106,17.632,21,part_2
0,16,25,3,19,44,0.364,0.432,2,6,0.25,3,0,10,9,18,1,0.227,0.205,0.409,0.023,17.658,22,part_2
0,23,16,6,29,45,0.511,0.644,6,2,0.75,2,1,14,13,10,0,0.311,0.289,0.222,0,17.679,23,part_2
0,19,25,4,23,48,0.396,0.479,1,5,0.167,1,4,14,6,16,4,0.292,0.125,0.333,0.083,17.694,24,part_2
0,13,32,3,16,48,0.271,0.333,2,10,0.167,3,1,14,4,24,8,0.292,0.083,0.5,0.167,17.705,25,part_2
0,16,24,3,19,43,0.372,0.442,3,0,1,0,1,12,9,16,3,0.279,0.209,0.372,0.07,17.682,26,part_2
0,20,24,1,21,45,0.444,0.467,3,2,0.6,3,1,10,10,18,5,0.222,0.222,0.4,0.111,17.674,27,part_2
0,22,21,0,22,43,0.512,0.512,2,0,1,3,1,18,12,17,3,0.419,0.279,0.395,0.07,17.701,28,part_2
0,22,18,4,26,44,0.5,0.591,6,0,1,2,1,12,12,11,1,0.273,0.273,0.25,0.023,17.693,29,part_2
0,23,16,6,29,45,0.511,0.644,2,1,0.667,2,1,12,13,7,3,0.267,0.289,0.156,0.067,17.666,30,part_2
0,23,20,4,27,47,0.489,0.574,2,2,0.5,1,4,13,12,13,2,0.277,0.255,0.277,0.043,17.663,31,part_2
0,17,26,3,20,46,0.37,0.435,3,0,1,3,3,12,10,12,3,0.261,0.217,0.261,0.065,17.626,32,part_2
0,22,22,4,26,48,0.458,0.542,4,3,0.571,3,1,11,11,14,2,0.229,0.229,0.292,0.042,17.628,33,part_2
0,22,20,3,25,45,0.489,0.556,5,1,0.833,2,2,10,12,11,1,0.222,0.267,0.244,0.022,17.605,34,part_2
0,20,24,2,22,46,0.435,0.478,2,3,0.4,0,2,16,9,17,3,0.348,0.196,0.37,0.065,17.621,35,part_2
0,18,21,2,20,41,0.439,0.488,2,1,0.667,0,2,12,15,10,2,0.293,0.366,0.244,0.049,17.632,36,part_2
0,15,24,5,20,44,0.341,0.455,2,6,0.25,0,0,14,9,15,3,0.318,0.205,0.341,0.068,17.631,37,part_2
0,16,25,4,20,45,0.356,0.444,4,2,0.667,1,2,16,9,15,4,0.356,0.2,0.333,0.089,17.617,38,part_2
0,17,23,3,20,43,0.395,0.465,3,2,0.6,1,3,10,10,12,4,0.233,0.233,0.279,0.093,17.609,39,part_2
0,19,22,4,23,45,0.422,0.511,3,2,0.6,1,3,7,10,15,5,0.156,0.222,0.333,0.111,17.605,40,part_2
0,15,27,2,17,44,0.341,0.386,3,2,0.6,4,1,8,9,11,2,0.182,0.205,0.25,0.045,17.606,41,part_2
0,27,21,3,30,51,0.529,0.588,3,1,0.75,2,3,13,10,15,2,0.255,0.196,0.294,0.039,17.593,42,part_2
0,15,28,1,16,44,0.341,0.364,2,1,0.667,0,1,11,10,12,3,0.25,0.227,0.273,0.068,17.612,43,part_2
0,20,24,2,22,46,0.435,0.478,4,4,0.5,3,2,9,8,16,5,0.196,0.174,0.348,0.109,17.608,44,part_2
0,23,22,0,23,45,0.511,0.511,1,4,0.2,4,2,8,12,15,2,0.178,0.267,0.333,0.044,17.616,45,part_2
0,16,26,4,20,46,0.348,0.435,4,0,1,2,3,11,9,12,4,0.239,0.196,0.261,0.087,17.607,46,part_2
0,21,21,2,23,44,0.477,0.523,1,3,0.25,2,3,12,13,14,3,0.273,0.295,0.318,0.068,17.613,47,part_2
0,20,19,3,23,42,0.476,0.548,9,1,0.9,0,2,10,12,15,3,0.238,0.286,0.357,0.071,17.617,48,part_2
0,22,16,4,26,42,0.524,0.619,4,3,0.571,2,2,11,13,11,1,0.262,0.31,0.262,0.024,17.621,49,part_2
0,18,21,6,24,45,0.4,0.533,1,4,0.2,4,2,19,8,14,4,0.422,0.178,0.311,0.089,17.633,50,part_2
0,19,28,0,19,47,0.404,0.404,1,0,1,1,3,11,13,14,2,0.234,0.277,0.298,0.043,17.629,51,part_2
0,15,26,5,20,46,0.326,0.435,4,3,0.571,2,2,17,7,12,2,0.37,0.152,0.261,0.043,17.616,52,part_2
0,17,27,3,20,47,0.362,0.426,3,1,0.75,4,4,14,6,15,6,0.298,0.128,0.319,0.128,17.592,53,part_2
0,20,22,4,24,46,0.435,0.522,3,2,0.6,3,0,17,8,17,3,0.37,0.174,0.37,0.065,17.598,54,part_2
0,19,22,5,24,46,0.413,0.522,3,1,0.75,5,3,15,5,14,3,0.326,0.109,0.304,0.065,17.59,55,part_2
0,18,22,5,23,45,0.4,0.511,1,3,0.25,0,2,15,10,11,2,0.333,0.222,0.244,0.044,17.594,56,part_2
0,16,27,3,19,46,0.348,0.413,3,1,0.75,2,6,17,9,10,0,0.37,0.196,0.217,0,17.599,57,part_2
0,19,22,4,23,45,0.422,0.511,3,3,0.5,3,1,12,10,16,2,0.267,0.222,0.356,0.044,17.6,58,part_2
0,20,19,5,25,44,0.455,0.568,4,6,0.4,1,0,10,13,15,4,0.227,0.295,0.341,0.091,17.604,59,part_2
0,19,22,3,22,44,0.432,0.5,4,3,0.571,2,2,14,11,10,1,0.318,0.25,0.227,0.023,17.606,60,part_2
0,24,17,4,28,45,0.533,0.622,2,2,0.5,3,2,12,9,12,0,0.267,0.2,0.267,0,17.613,61,part_2
0,23,18,4,27,45,0.511,0.6,4,3,0.571,5,3,17,7,13,2,0.378,0.156,0.289,0.044,17.606,62,part_2
0,23,23,2,25,48,0.479,0.521,4,3,0.571,1,0,7,12,19,3,0.146,0.25,0.396,0.062,17.605,63,part_2
0,16,26,5,21,47,0.34,0.447,1,1,0.5,1,0,12,7,20,2,0.255,0.149,0.426,0.043,17.626,64,part_2
0,15,25,4,19,44,0.341,0.432,2,3,0.4,2,1,14,10,13,5,0.318,0.227,0.295,0.114,17.63,65,part_2
0,17,27,5,22,49,0.347,0.449,3,2,0.6,2,4,13,7,13,3,0.265,0.143,0.265,0.061,17.626,66,part_2
0,17,24,3,20,44,0.386,0.455,5,3,0.625,0,1,13,10,13,3,0.295,0.227,0.295,0.068,17.637,67,part_2
0,15,27,5,20,47,0.319,0.426,4,0,1,4,1,12,6,15,4,0.255,0.128,0.319,0.085,17.633,68,part_2
0,14,23,7,21,44,0.318,0.477,3,2,0.6,3,2,13,10,15,3,0.295,0.227,0.341,0.068,17.642,69,part_2
0,26,15,4,30,45,0.578,0.667,3,2,0.6,4,1,9,15,11,3,0.2,0.333,0.244,0.067,17.631,70,part_2
0,20,21,5,25,46,0.435,0.543,2,2,0.5,2,2,13,10,14,4,0.283,0.217,0.304,0.087,17.641,71,part_2
0,23,20,3,26,46,0.5,0.565,5,0,1,5,2,11,13,11,2,0.239,0.283,0.239,0.043,17.626,72,part_2
0,17,26,4,21,47,0.362,0.447,1,2,0.333,3,2,14,7,13,3,0.298,0.149,0.277,0.064,17.623,73,part_2
0,28,23,0,28,51,0.549,0.549,3,2,0.6,5,2,14,10,15,1,0.275,0.196,0.294,0.02,17.606,74,part_2
0,21,18,4,25,43,0.488,0.581,5,3,0.625,3,1,10,11,13,3,0.233,0.256,0.302,0.07,17.61,75,part_2
0,9,30,5,14,44,0.205,0.318,1,0,1,2,4,16,6,13,2,0.364,0.136,0.295,0.045,17.602,76,part_2
0,19,21,5,24,45,0.422,0.533,4,1,0.8,1,3,8,10,16,3,0.178,0.222,0.356,0.067,17.601,77,part_2
0,15,28,3,18,46,0.326,0.391,2,0,1,4,3,10,6,19,4,0.217,0.13,0.413,0.087,17.593,78,part_2
0,20,24,4,24,48,0.417,0.5,4,1,0.8,2,1,17,7,16,2,0.354,0.146,0.333,0.042,17.595,79,part_2
0,17,24,3,20,44,0.386,0.455,2,1,0.667,1,2,14,11,11,3,0.318,0.25,0.25,0.068,17.587,80,part_2
0,19,23,2,21,44,0.432,0.477,3,2,0.6,2,1,13,12,12,4,0.295,0.273,0.273,0.091,17.584,81,part_2
0,25,16,4,29,45,0.556,0.644,5,2,0.714,1,1,15,14,11,0,0.333,0.311,0.244,0,17.583,82,part_2
0,17,25,4,21,46,0.37,0.457,2,4,0.333,2,3,12,7,14,4,0.261,0.152,0.304,0.087,17.585,83,part_2
0,23,19,4,27,46,0.5,0.587,7,1,0.875,1,1,12,15,17,5,0.261,0.326,0.37,0.109,17.586,84,part_2
0,15,27,5,20,47,0.319,0.426,2,2,0.5,0,5,15,7,14,6,0.319,0.149,0.298,0.128,17.59,85,part_2
0,26,18,2,28,46,0.565,0.609,7,1,0.875,2,5,13,12,14,2,0.283,0.261,0.304,0.043,17.592,86,part_2
0,22,23,1,23,46,0.478,0.5,2,4,0.333,0,4,10,11,14,3,0.217,0.239,0.304,0.065,17.593,87,part_2
0,19,20,5,24,44,0.432,0.545,6,0,1,3,3,18,9,15,4,0.409,0.205,0.341,0.091,17.593,88,part_2
0,22,22,3,25,47,0.468,0.532,5,1,0.833,3,3,11,10,17,6,0.234,0.213,0.362,0.128,17.597,89,part_2
0,25,21,3,28,49,0.51,0.571,3,1,0.75,6,1,11,10,12,0,0.224,0.204,0.245,0,17.589,90,part_2
0,16,28,1,17,45,0.356,0.378,2,3,0.4,1,3,10,7,15,4,0.222,0.156,0.333,0.089,17.593,91,part_2
0,24,20,7,31,51,0.471,0.608,3,1,0.75,1,4,14,12,11,1,0.275,0.235,0.216,0.02,17.592,92,part_2
0,18,18,6,24,42,0.429,0.571,4,3,0.571,2,3,12,10,13,4,0.286,0.238,0.31,0.095,17.587,93,part_2
0,23,20,3,26,46,0.5,0.565,1,2,0.333,2,4,11,13,9,3,0.239,0.283,0.196,0.065,17.584,94,part_2
0,14,26,5,19,45,0.311,0.422,2,2,0.5,3,4,12,6,12,5,0.267,0.133,0.267,0.111,17.573,95,part_2
0,16,25,3,19,44,0.364,0.432,2,3,0.4,0,5,13,7,14,2,0.295,0.159,0.318,0.045,17.575,96,part_2
0,16,28,4,20,48,0.333,0.417,3,3,0.5,1,0,9,7,16,6,0.188,0.146,0.333,0.125,17.312,1,part_2
0,18,24,4,22,46,0.391,0.478,4,2,0.667,2,1,13,11,17,5,0.283,0.239,0.37,0.109,17.542,2,part_2
0,22,21,3,25,46,0.478,0.543,3,2,0.6,3,1,15,8,14,2,0.326,0.174,0.304,0.043,17.44,3,part_2
0,20,22,2,22,44,0.455,0.5,1,6,0.143,1,0,15,13,12,1,0.341,0.295,0.273,0.023,17.483,4,part_2
0,19,20,4,23,43,0.442,0.535,3,1,0.75,3,4,17,9,13,1,0.395,0.209,0.302,0.023,17.497,5,part_2
0,18,22,4,22,44,0.409,0.5,5,6,0.455,1,2,11,10,11,3,0.25,0.227,0.25,0.068,17.539,6,part_2
0,19,23,2,21,44,0.432,0.477,3,4,0.429,2,3,16,9,14,3,0.364,0.205,0.318,0.068,17.618,7,part_2
0,23,22,2,25,47,0.489,0.532,6,4,0.6,1,3,16,12,13,2,0.34,0.255,0.277,0.043,17.671,8,part_2
0,24,16,4,28,44,0.545,0.636,4,3,0.571,1,1,10,12,15,2,0.227,0.273,0.341,0.045,17.71,9,part_2
0,21,18,6,27,45,0.467,0.6,1,4,0.2,1,2,10,11,13,2,0.222,0.244,0.289,0.044,17.719,10,part_2
0,21,22,3,24,46,0.457,0.522,4,1,0.8,2,3,16,12,11,1,0.348,0.261,0.239,0.022,17.695,11,part_2
0,22,21,1,23,44,0.5,0.523,7,4,0.636,1,1,12,10,14,2,0.273,0.227,0.318,0.045,17.724,12,part_2
0,22,21,2,24,45,0.489,0.533,4,2,0.667,1,4,8,13,11,1,0.178,0.289,0.244,0.022,17.737,13,part_2
0,19,23,4,23,46,0.413,0.5,2,0,1,2,3,13,10,12,3,0.283,0.217,0.261,0.065,17.675,14,part_2
0,20,24,1,21,45,0.444,0.467,3,2,0.6,1,6,11,11,10,2,0.244,0.244,0.222,0.044,17.657,15,part_2
0,17,24,4,21,45,0.378,0.467,3,1,0.75,1,2,13,7,15,4,0.289,0.156,0.333,0.089,17.631,16,part_2
0,23,21,4,27,48,0.479,0.562,4,2,0.667,4,1,12,10,12,1,0.25,0.208,0.25,0.021,17.628,17,part_2
0,19,20,5,24,44,0.432,0.545,3,3,0.5,2,2,16,10,10,2,0.364,0.227,0.227,0.045,17.632,18,part_2
0,18,25,4,22,47,0.383,0.468,4,4,0.5,4,5,19,10,14,4,0.404,0.213,0.298,0.085,17.607,19,part_2
0,22,21,4,26,47,0.468,0.553,5,2,0.714,2,2,21,12,12,2,0.447,0.255,0.255,0.043,17.634,20,part_2
0,22,24,4,26,50,0.44,0.52,5,2,0.714,3,4,15,13,15,3,0.3,0.26,0.3,0.06,17.619,21,part_2
0,20,21,3,23,44,0.455,0.523,2,0,1,3,1,8,10,12,2,0.182,0.227,0.273,0.045,17.595,22,part_2
0,21,19,5,26,45,0.467,0.578,1,2,0.333,6,2,14,8,11,4,0.311,0.178,0.244,0.089,17.557,23,part_2
0,18,25,3,21,46,0.391,0.457,2,3,0.4,4,4,17,9,10,2,0.37,0.196,0.217,0.043,17.548,24,part_2
0,25,19,2,27,46,0.543,0.587,4,1,0.8,5,1,13,12,12,4,0.283,0.261,0.261,0.087,17.503,25,part_2
0,23,21,4,27,48,0.479,0.562,1,1,0.5,3,1,15,9,10,0,0.312,0.188,0.208,0,17.534,26,part_2
0,16,24,5,21,45,0.356,0.467,1,1,0.5,3,2,14,8,16,2,0.311,0.178,0.356,0.044,17.55,27,part_2
0,15,28,2,17,45,0.333,0.378,2,5,0.286,0,2,17,10,14,7,0.378,0.222,0.311,0.156,17.575,28,part_2
0,25,15,4,29,44,0.568,0.659,6,2,0.75,2,1,12,16,9,1,0.273,0.364,0.205,0.023,17.595,29,part_2
0,20,23,3,23,46,0.435,0.5,2,1,0.667,3,4,9,9,14,2,0.196,0.196,0.304,0.043,17.587,30,part_2
0,22,19,3,25,44,0.5,0.568,2,3,0.4,2,1,13,13,13,3,0.295,0.295,0.295,0.068,17.59,31,part_2
0,19,21,4,23,44,0.432,0.523,4,1,0.8,3,1,12,8,17,1,0.273,0.182,0.386,0.023,17.605,32,part_2
0,24,22,1,25,47,0.511,0.532,7,5,0.583,4,4,14,13,13,2,0.298,0.277,0.277,0.043,17.604,33,part_2
0,15,24,6,21,45,0.333,0.467,2,2,0.5,0,3,18,10,13,1,0.4,0.222,0.289,0.022,17.617,34,part_2
0,21,26,2,23,49,0.429,0.469,4,0,1,2,3,13,7,14,2,0.265,0.143,0.286,0.041,17.615,35,part_2
0,21,25,2,23,48,0.438,0.479,4,4,0.5,0,4,15,13,11,5,0.312,0.271,0.229,0.104,17.625,36,part_2
0,20,20,5,25,45,0.444,0.556,3,1,0.75,0,3,13,13,14,0,0.289,0.289,0.311,0,17.631,37,part_2
0,16,25,4,20,45,0.356,0.444,1,5,0.167,2,0,14,9,14,2,0.311,0.2,0.311,0.044,17.631,38,part_2
0,20,22,1,21,43,0.465,0.488,3,1,0.75,0,3,9,14,11,2,0.209,0.326,0.256,0.047,17.642,39,part_2
0,15,25,6,21,46,0.326,0.457,3,1,0.75,1,2,9,9,16,2,0.196,0.196,0.348,0.043,17.639,40,part_2
0,13,28,4,17,45,0.289,0.378,1,7,0.125,1,3,14,8,17,1,0.311,0.178,0.378,0.022,17.656,41,part_2
0,24,18,4,28,46,0.522,0.609,5,2,0.714,1,3,13,11,19,4,0.283,0.239,0.413,0.087,17.678,42,part_2
0,20,26,1,21,47,0.426,0.447,1,7,0.125,2,4,16,8,17,4,0.34,0.17,0.362,0.085,17.665,43,part_2
0,22,20,3,25,45,0.489,0.556,1,2,0.333,4,4,12,11,12,2,0.267,0.244,0.267,0.044,17.668,44,part_2
0,19,21,4,23,44,0.432,0.523,3,1,0.75,4,3,18,7,12,5,0.409,0.159,0.273,0.114,17.658,45,part_2
0,17,26,4,21,47,0.362,0.447,0,3,0,3,4,10,10,15,8,0.213,0.213,0.319,0.17,17.643,46,part_2
0,17,21,5,22,43,0.395,0.512,1,2,0.333,3,0,15,11,16,4,0.349,0.256,0.372,0.093,17.661,47,part_2
0,18,22,4,22,44,0.409,0.5,6,4,0.6,2,2,18,8,11,2,0.409,0.182,0.25,0.045,17.651,48,part_2
0,17,21,4,21,42,0.405,0.5,5,2,0.714,2,1,15,9,19,5,0.357,0.214,0.452,0.119,17.651,49,part_2
0,12,24,8,20,44,0.273,0.455,0,0,0,2,3,14,7,16,3,0.318,0.159,0.364,0.068,17.663,50,part_2
0,22,22,6,28,50,0.44,0.56,4,0,1,1,3,13,9,15,3,0.26,0.18,0.3,0.06,17.674,51,part_2
0,21,21,1,22,43,0.488,0.512,3,1,0.75,1,1,7,13,11,4,0.163,0.302,0.256,0.093,17.666,52,part_2
0,18,22,6,24,46,0.391,0.522,1,2,0.333,4,2,13,6,13,3,0.283,0.13,0.283,0.065,17.64,53,part_2
0,16,28,3,19,47,0.34,0.404,2,2,0.5,1,3,7,9,18,5,0.149,0.191,0.383,0.106,17.642,54,part_2
0,14,28,3,17,45,0.311,0.378,4,2,0.667,2,3,14,5,19,4,0.311,0.111,0.422,0.089,17.653,55,part_2
0,20,19,6,26,45,0.444,0.578,2,1,0.667,2,3,16,10,14,2,0.356,0.222,0.311,0.044,17.647,56,part_2
0,23,19,2,25,44,0.523,0.568,4,1,0.8,0,3,12,14,12,2,0.273,0.318,0.273,0.045,17.652,57,part_2
0,19,23,3,22,45,0.422,0.489,2,3,0.4,2,1,11,13,16,5,0.244,0.289,0.356,0.111,17.657,58,part_2
0,22,18,3,25,43,0.512,0.581,2,1,0.667,2,3,13,12,14,3,0.302,0.279,0.326,0.07,17.661,59,part_2
0,18,20,5,23,43,0.419,0.535,5,2,0.714,4,3,15,12,13,4,0.349,0.279,0.302,0.093,17.651,60,part_2
0,13,30,3,16,46,0.283,0.348,4,6,0.4,2,4,13,7,15,1,0.283,0.152,0.326,0.022,17.644,61,part_2
0,19,22,5,24,46,0.413,0.522,2,4,0.333,6,2,11,8,16,3,0.239,0.174,0.348,0.065,17.642,62,part_2
0,17,22,6,23,45,0.378,0.511,5,1,0.833,1,2,16,9,17,3,0.356,0.2,0.378,0.067,17.65,63,part_2
0,21,23,1,22,45,0.467,0.489,2,3,0.4,3,2,12,13,13,3,0.267,0.289,0.289,0.067,17.64,64,part_2
0,17,22,5,22,44,0.386,0.5,3,2,0.6,0,4,20,11,12,2,0.455,0.25,0.273,0.045,17.65,65,part_2
0,23,17,4,27,44,0.523,0.614,3,1,0.75,2,2,13,15,13,4,0.295,0.341,0.295,0.091,17.646,66,part_2
0,16,24,5,21,45,0.356,0.467,4,4,0.5,0,3,15,14,11,4,0.333,0.311,0.244,0.089,17.646,67,part_2
0,15,22,8,23,45,0.333,0.511,2,4,0.333,2,4,13,7,20,2,0.289,0.156,0.444,0.044,17.654,68,part_2
0,17,23,4,21,44,0.386,0.477,6,2,0.75,2,3,12,9,13,4,0.273,0.205,0.295,0.091,17.65,69,part_2
0,23,24,1,24,48,0.479,0.5,1,5,0.167,4,4,19,13,9,1,0.396,0.271,0.188,0.021,17.646,70,part_2
0,20,18,6,26,44,0.455,0.591,4,0,1,2,0,15,12,12,2,0.341,0.273,0.273,0.045,17.647,71,part_2
0,20,21,4,24,45,0.444,0.533,2,2,0.5,5,0,13,7,18,3,0.289,0.156,0.4,0.067,17.638,72,part_2
0,26,18,2,28,46,0.565,0.609,5,0,1,3,2,9,15,12,2,0.196,0.326,0.261,0.043,17.63,73,part_2
0,22,20,2,24,44,0.5,0.545,4,3,0.571,1,1,13,12,14,4,0.295,0.273,0.318,0.091,17.637,74,part_2
0,22,20,2,24,44,0.5,0.545,4,2,0.667,2,0,13,13,12,4,0.295,0.295,0.273,0.091,17.631,75,part_2
0,21,20,5,26,46,0.457,0.565,4,1,0.8,2,1,12,9,13,2,0.261,0.196,0.283,0.043,17.639,76,part_2
0,17,25,3,20,45,0.378,0.444,2,1,0.667,3,4,20,9,15,4,0.444,0.2,0.333,0.089,17.635,77,part_2
0,19,21,5,24,45,0.422,0.533,3,2,0.6,0,3,14,10,12,2,0.311,0.222,0.267,0.044,17.636,78,part_2
0,15,22,8,23,45,0.333,0.511,1,2,0.333,1,3,19,8,15,2,0.422,0.178,0.333,0.044,17.647,79,part_2
0,19,20,4,23,43,0.442,0.535,1,4,0.2,0,1,16,13,11,3,0.372,0.302,0.256,0.07,17.648,80,part_2
