,player_win,player_loss,push,total_hands,win_pct,win_push,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_high_card,dealer_low_card,dealer_bust,dealer_draw,dealer_stand,dealer_bust_pct,dealer_draw_pct,dealer_stand_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,20,26,1,47,0.426,21,0.447,4,5,0.444,2,1,27,20,12,18,17,0.255,0.383,0.362,18.003,30,riffle_clumpy
0,24,23,0,47,0.511,24,0.511,2,4,0.333,2,2,26,21,15,16,16,0.319,0.34,0.34,18.0,31,riffle_clumpy
0,20,23,3,46,0.435,23,0.5,3,1,0.75,1,3,29,17,16,12,18,0.348,0.261,0.391,18.014,32,riffle_clumpy
0,14,30,4,48,0.292,18,0.375,2,2,0.5,2,4,33,15,10,13,25,0.208,0.271,0.521,18.012,33,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,2,3,0.4,2,2,27,20,13,18,16,0.277,0.383,0.34,18.003,34,riffle_clumpy
0,19,19,6,44,0.432,25,0.568,3,2,0.6,1,1,35,9,13,11,20,0.295,0.25,0.455,18.019,35,riffle_clumpy
0,23,19,4,46,0.5,27,0.587,3,3,0.5,3,0,28,18,16,10,20,0.348,0.217,0.435,18.023,36,riffle_clumpy
0,19,17,8,44,0.432,27,0.614,2,2,0.5,0,0,27,17,15,13,16,0.341,0.295,0.364,18.036,37,riffle_clumpy
0,19,25,4,48,0.396,23,0.479,1,2,0.333,7,1,30,18,7,18,23,0.146,0.375,0.479,18.045,38,riffle_clumpy
0,20,23,4,47,0.426,24,0.511,4,3,0.571,3,3,30,17,11,15,21,0.234,0.319,0.447,18.049,39,riffle_clumpy
0,17,26,6,49,0.347,23,0.469,3,1,0.75,2,3,31,18,9,17,23,0.184,0.347,0.469,18.046,40,riffle_clumpy
0,15,26,6,47,0.319,21,0.447,1,1,0.5,3,4,31,16,8,17,22,0.17,0.362,0.468,18.045,41,riffle_clumpy
0,20,20,6,46,0.435,26,0.565,2,3,0.4,1,3,24,22,14,12,20,0.304,0.261,0.435,18.051,42,riffle_clumpy
0,26,20,0,46,0.565,26,0.565,5,1,0.833,3,0,27,19,19,10,17,0.413,0.217,0.37,18.05,43,riffle_clumpy
0,24,20,1,45,0.533,25,0.556,7,1,0.875,1,1,19,26,19,16,10,0.422,0.356,0.222,18.054,44,riffle_clumpy
0,18,27,3,48,0.375,21,0.438,3,2,0.6,1,4,29,19,11,19,18,0.229,0.396,0.375,18.046,45,riffle_clumpy
0,17,22,6,45,0.378,23,0.511,2,1,0.667,3,0,25,20,9,19,17,0.2,0.422,0.378,18.049,46,riffle_clumpy
0,22,21,2,45,0.489,24,0.533,4,3,0.571,3,2,31,14,15,9,21,0.333,0.2,0.467,18.044,47,riffle_clumpy
0,18,26,3,47,0.383,21,0.447,0,2,0.0,4,4,33,14,15,17,15,0.319,0.362,0.319,18.042,48,riffle_clumpy
0,24,19,5,48,0.5,29,0.604,3,3,0.5,3,2,31,17,12,17,19,0.25,0.354,0.396,18.046,49,riffle_clumpy
0,23,20,3,46,0.5,26,0.565,5,1,0.833,1,4,31,15,14,13,19,0.304,0.283,0.413,18.057,50,riffle_clumpy
0,19,23,6,48,0.396,25,0.521,1,2,0.333,4,2,29,19,8,20,20,0.167,0.417,0.417,18.056,51,riffle_clumpy
0,18,24,5,47,0.383,23,0.489,4,6,0.4,5,0,27,20,9,18,20,0.191,0.383,0.426,18.051,52,riffle_clumpy
0,18,26,2,46,0.391,20,0.435,3,2,0.6,1,1,29,17,9,15,22,0.196,0.326,0.478,18.05,53,riffle_clumpy
0,17,23,5,45,0.378,22,0.489,3,3,0.5,1,1,22,23,13,13,19,0.289,0.289,0.422,18.059,54,riffle_clumpy
0,19,23,3,45,0.422,22,0.489,6,1,0.857,2,2,25,20,10,18,17,0.222,0.4,0.378,18.049,55,riffle_clumpy
0,17,24,5,46,0.37,22,0.478,2,2,0.5,2,1,31,15,13,13,20,0.283,0.283,0.435,18.051,56,riffle_clumpy
0,21,23,1,45,0.467,22,0.489,4,2,0.667,1,1,27,18,14,13,18,0.311,0.289,0.4,18.047,57,riffle_clumpy
0,23,24,6,53,0.434,29,0.547,7,3,0.7,1,3,29,24,15,19,19,0.283,0.358,0.358,18.05,58,riffle_clumpy
0,32,14,0,46,0.696,32,0.696,6,3,0.667,1,1,26,20,22,10,14,0.478,0.217,0.304,18.052,59,riffle_clumpy
0,21,19,6,46,0.457,27,0.587,2,2,0.5,4,2,26,20,15,14,17,0.326,0.304,0.37,18.048,60,riffle_clumpy
0,19,26,1,46,0.413,20,0.435,2,3,0.4,1,3,27,19,11,19,16,0.239,0.413,0.348,18.057,61,riffle_clumpy
0,27,24,2,53,0.509,29,0.547,6,2,0.75,5,3,29,24,16,13,24,0.302,0.245,0.453,18.047,62,riffle_clumpy
0,17,27,5,49,0.347,22,0.449,2,1,0.667,2,4,32,17,10,17,22,0.204,0.347,0.449,18.04,63,riffle_clumpy
0,22,23,1,46,0.478,23,0.5,4,4,0.5,2,2,23,23,8,21,17,0.174,0.457,0.37,18.04,64,riffle_clumpy
0,18,23,7,48,0.375,25,0.521,2,2,0.5,0,1,29,19,11,16,21,0.229,0.333,0.438,18.049,65,riffle_clumpy
0,16,28,5,49,0.327,21,0.429,6,3,0.667,1,2,27,22,8,18,23,0.163,0.367,0.469,18.053,66,riffle_clumpy
0,16,29,2,47,0.34,18,0.383,3,2,0.6,0,3,29,18,12,15,20,0.255,0.319,0.426,18.055,67,riffle_clumpy
0,21,26,2,49,0.429,23,0.469,1,1,0.5,4,6,33,16,9,13,27,0.184,0.265,0.551,18.051,68,riffle_clumpy
0,15,24,6,45,0.333,21,0.467,1,2,0.333,2,2,31,14,9,17,19,0.2,0.378,0.422,18.052,69,riffle_clumpy
0,21,21,5,47,0.447,26,0.553,3,2,0.6,3,1,30,17,11,16,20,0.234,0.34,0.426,18.052,70,riffle_clumpy
0,16,28,4,48,0.333,20,0.417,0,3,0.0,2,3,32,16,12,14,22,0.25,0.292,0.458,18.046,71,riffle_clumpy
0,19,26,1,46,0.413,20,0.435,1,4,0.2,1,2,25,21,12,15,19,0.261,0.326,0.413,18.048,72,riffle_clumpy
0,14,26,8,48,0.292,22,0.458,2,3,0.4,2,4,27,21,8,23,17,0.167,0.479,0.354,18.047,73,riffle_clumpy
0,19,28,0,47,0.404,19,0.404,5,3,0.625,1,2,29,18,8,15,24,0.17,0.319,0.511,18.041,74,riffle_clumpy
0,16,25,5,46,0.348,21,0.457,3,4,0.429,0,2,27,19,14,16,16,0.304,0.348,0.348,18.043,75,riffle_clumpy
0,16,27,3,46,0.348,19,0.413,1,2,0.333,3,2,28,18,7,19,20,0.152,0.413,0.435,18.037,76,riffle_clumpy
0,23,19,5,47,0.489,28,0.596,1,2,0.333,2,0,29,18,9,19,19,0.191,0.404,0.404,18.042,77,riffle_clumpy
0,18,26,3,47,0.383,21,0.447,1,1,0.5,3,2,27,20,12,16,19,0.255,0.34,0.404,18.035,78,riffle_clumpy
0,26,20,0,46,0.565,26,0.565,7,2,0.778,3,4,29,17,18,12,16,0.391,0.261,0.348,18.031,79,riffle_clumpy
0,23,21,2,46,0.5,25,0.543,2,0,1.0,5,1,28,18,11,13,22,0.239,0.283,0.478,18.029,80,riffle_clumpy
0,14,27,4,45,0.311,18,0.4,2,4,0.333,1,1,26,19,8,23,14,0.178,0.511,0.311,18.036,81,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,2,5,0.286,2,2,28,19,15,14,18,0.319,0.298,0.383,18.037,82,riffle_clumpy
0,19,25,4,48,0.396,23,0.479,6,2,0.75,2,1,32,16,11,19,18,0.229,0.396,0.375,18.04,83,riffle_clumpy
0,21,25,2,48,0.438,23,0.479,3,2,0.6,2,2,32,16,13,12,23,0.271,0.25,0.479,18.038,84,riffle_clumpy
0,21,26,2,49,0.429,23,0.469,2,2,0.5,3,0,36,13,12,18,19,0.245,0.367,0.388,18.039,85,riffle_clumpy
0,21,26,2,49,0.429,23,0.469,1,2,0.333,3,5,32,17,13,15,21,0.265,0.306,0.429,18.036,86,riffle_clumpy
0,21,21,5,47,0.447,26,0.553,6,2,0.75,3,2,29,18,15,12,20,0.319,0.255,0.426,18.026,87,riffle_clumpy
0,23,23,0,46,0.5,23,0.5,3,4,0.429,2,0,22,24,19,13,14,0.413,0.283,0.304,18.026,88,riffle_clumpy
0,20,27,3,50,0.4,23,0.46,1,4,0.2,1,3,28,22,14,14,22,0.28,0.28,0.44,18.032,89,riffle_clumpy
0,19,26,2,47,0.404,21,0.447,2,3,0.4,1,2,30,17,13,16,18,0.277,0.34,0.383,18.03,90,riffle_clumpy
0,23,24,0,47,0.489,23,0.489,1,1,0.5,2,0,23,24,15,15,17,0.319,0.319,0.362,18.032,91,riffle_clumpy
0,19,24,5,48,0.396,24,0.5,2,3,0.4,1,2,30,18,13,16,19,0.271,0.333,0.396,18.039,92,riffle_clumpy
0,18,25,3,46,0.391,21,0.457,2,5,0.286,1,1,27,19,14,13,19,0.304,0.283,0.413,18.045,93,riffle_clumpy
0,22,22,3,47,0.468,25,0.532,2,3,0.4,1,1,28,19,15,16,16,0.319,0.34,0.34,18.049,94,riffle_clumpy
0,18,28,3,49,0.367,21,0.429,2,2,0.5,0,1,31,18,10,22,17,0.204,0.449,0.347,18.054,95,riffle_clumpy
0,18,23,5,46,0.391,23,0.5,3,2,0.6,2,2,29,17,8,14,24,0.174,0.304,0.522,18.046,96,riffle_clumpy
0,22,20,4,46,0.478,26,0.565,4,2,0.667,2,3,32,14,17,11,18,0.37,0.239,0.391,18.174,1,riffle_clumpy
0,13,28,4,45,0.289,17,0.378,0,2,0.0,0,2,30,15,9,18,18,0.2,0.4,0.4,18.358,2,riffle_clumpy
0,21,23,4,48,0.438,25,0.521,2,2,0.5,2,2,31,17,13,17,18,0.271,0.354,0.375,18.443,3,riffle_clumpy
0,25,20,2,47,0.532,27,0.574,1,2,0.333,2,2,31,16,15,15,17,0.319,0.319,0.362,18.219,4,riffle_clumpy
0,26,16,4,46,0.565,30,0.652,6,0,1.0,2,4,27,19,15,12,19,0.326,0.261,0.413,18.214,5,riffle_clumpy
0,15,26,4,45,0.333,19,0.422,1,2,0.333,1,1,30,15,13,15,17,0.289,0.333,0.378,18.292,6,riffle_clumpy
0,14,26,5,45,0.311,19,0.422,1,3,0.25,1,3,23,22,7,20,18,0.156,0.444,0.4,18.192,7,riffle_clumpy
0,16,26,6,48,0.333,22,0.458,1,2,0.333,2,5,30,18,6,18,24,0.125,0.375,0.5,18.19,8,riffle_clumpy
0,25,24,0,49,0.51,25,0.51,1,4,0.2,5,2,29,20,14,15,20,0.286,0.306,0.408,18.103,9,riffle_clumpy
0,20,26,2,48,0.417,22,0.458,3,1,0.75,1,5,34,14,17,10,21,0.354,0.208,0.438,18.09,10,riffle_clumpy
0,20,22,3,45,0.444,23,0.511,3,1,0.75,0,2,26,19,11,22,12,0.244,0.489,0.267,18.096,11,riffle_clumpy
0,16,31,3,50,0.32,19,0.38,5,5,0.5,2,6,30,20,10,19,21,0.2,0.38,0.42,18.126,12,riffle_clumpy
0,24,20,5,49,0.49,29,0.592,3,1,0.75,1,2,32,17,15,15,19,0.306,0.306,0.388,18.136,13,riffle_clumpy
0,20,21,4,45,0.444,24,0.533,4,3,0.571,3,3,25,20,11,16,18,0.244,0.356,0.4,18.147,14,riffle_clumpy
0,17,28,3,48,0.354,20,0.417,3,2,0.6,1,3,26,22,11,18,19,0.229,0.375,0.396,18.107,15,riffle_clumpy
0,26,19,1,46,0.565,27,0.587,3,2,0.6,2,3,26,20,16,13,17,0.348,0.283,0.37,18.05,16,riffle_clumpy
0,18,27,1,46,0.391,19,0.413,1,3,0.25,1,5,32,14,11,14,21,0.239,0.304,0.457,18.075,17,riffle_clumpy
0,16,27,4,47,0.34,20,0.426,0,3,0.0,2,2,28,19,9,14,24,0.191,0.298,0.511,18.048,18,riffle_clumpy
0,27,18,1,46,0.587,28,0.609,5,0,1.0,2,3,26,20,19,9,18,0.413,0.196,0.391,18.058,19,riffle_clumpy
0,19,24,5,48,0.396,24,0.5,1,2,0.333,2,4,33,15,13,14,21,0.271,0.292,0.438,18.066,20,riffle_clumpy
0,20,25,0,45,0.444,20,0.444,4,1,0.8,4,1,18,27,12,18,15,0.267,0.4,0.333,18.037,21,riffle_clumpy
0,20,22,4,46,0.435,24,0.522,3,1,0.75,4,0,30,16,7,20,19,0.152,0.435,0.413,18.03,22,riffle_clumpy
0,22,26,1,49,0.449,23,0.469,4,5,0.444,3,2,29,20,12,15,22,0.245,0.306,0.449,18.022,23,riffle_clumpy
0,18,25,3,46,0.391,21,0.457,4,2,0.667,2,0,34,12,13,14,19,0.283,0.304,0.413,18.039,24,riffle_clumpy
0,12,30,3,45,0.267,15,0.333,1,2,0.333,2,4,29,16,8,19,18,0.178,0.422,0.4,18.061,25,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,3,1,0.75,5,3,30,17,12,13,22,0.255,0.277,0.468,18.066,26,riffle_clumpy
0,18,27,3,48,0.375,21,0.438,2,2,0.5,3,2,27,21,9,20,19,0.188,0.417,0.396,18.054,27,riffle_clumpy
0,19,21,7,47,0.404,26,0.553,3,1,0.75,0,1,33,14,12,17,18,0.255,0.362,0.383,18.053,28,riffle_clumpy
0,26,19,1,46,0.565,27,0.587,4,0,1.0,1,1,25,21,19,10,17,0.413,0.217,0.37,18.035,29,riffle_clumpy
0,26,21,3,50,0.52,29,0.58,9,0,1.0,2,2,22,28,20,13,17,0.4,0.26,0.34,18.029,30,riffle_clumpy
0,22,26,2,50,0.44,24,0.48,1,3,0.25,5,3,33,17,10,17,23,0.2,0.34,0.46,18.018,31,riffle_clumpy
0,23,20,4,47,0.489,27,0.574,9,1,0.9,2,1,32,15,14,14,19,0.298,0.298,0.404,18.035,32,riffle_clumpy
0,17,28,4,49,0.347,21,0.429,0,1,0.0,2,2,33,16,10,11,28,0.204,0.224,0.571,18.049,33,riffle_clumpy
0,23,17,6,46,0.5,29,0.63,2,0,1.0,5,1,34,12,14,9,23,0.304,0.196,0.5,18.049,34,riffle_clumpy
0,19,24,3,46,0.413,22,0.478,3,1,0.75,2,1,33,13,14,16,16,0.304,0.348,0.348,18.045,35,riffle_clumpy
0,22,21,3,46,0.478,25,0.543,1,1,0.5,2,2,32,14,13,13,20,0.283,0.283,0.435,18.032,36,riffle_clumpy
0,21,26,1,48,0.438,22,0.458,1,5,0.167,5,3,26,22,9,15,24,0.188,0.312,0.5,17.994,37,riffle_clumpy
0,22,23,5,50,0.44,27,0.54,4,0,1.0,3,3,31,19,15,16,19,0.3,0.32,0.38,17.991,38,riffle_clumpy
0,25,17,3,45,0.556,28,0.622,6,1,0.857,0,2,32,13,14,15,16,0.311,0.333,0.356,18.004,39,riffle_clumpy
0,18,30,2,50,0.36,20,0.4,3,4,0.429,2,1,32,18,10,21,19,0.2,0.42,0.38,18.017,40,riffle_clumpy
0,17,27,5,49,0.347,22,0.449,3,0,1.0,2,2,29,20,10,19,20,0.204,0.388,0.408,18.027,41,riffle_clumpy
0,16,27,5,48,0.333,21,0.438,0,1,0.0,0,0,37,11,13,19,16,0.271,0.396,0.333,18.048,42,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,2,1,0.667,2,2,27,20,16,15,16,0.34,0.319,0.34,18.051,43,riffle_clumpy
0,26,20,4,50,0.52,30,0.6,3,4,0.429,2,1,22,28,19,19,12,0.38,0.38,0.24,18.05,44,riffle_clumpy
0,17,30,2,49,0.347,19,0.388,1,1,0.5,3,3,28,21,12,16,21,0.245,0.327,0.429,18.056,45,riffle_clumpy
0,19,27,4,50,0.38,23,0.46,1,4,0.2,4,4,26,24,11,20,19,0.22,0.4,0.38,18.067,46,riffle_clumpy
0,23,21,4,48,0.479,27,0.562,4,0,1.0,5,3,33,15,14,11,23,0.292,0.229,0.479,18.055,47,riffle_clumpy
0,21,24,4,49,0.429,25,0.51,6,3,0.667,3,3,35,14,6,14,29,0.122,0.286,0.592,18.052,48,riffle_clumpy
0,21,23,2,46,0.457,23,0.5,4,1,0.8,2,4,30,16,9,15,22,0.196,0.326,0.478,18.048,49,riffle_clumpy
0,21,25,1,47,0.447,22,0.468,2,6,0.25,2,2,33,14,13,16,18,0.277,0.34,0.383,18.044,50,riffle_clumpy
0,18,25,3,46,0.391,21,0.457,2,2,0.5,1,4,29,17,12,18,16,0.261,0.391,0.348,18.037,51,riffle_clumpy
0,25,18,5,48,0.521,30,0.625,5,0,1.0,2,2,28,20,14,15,19,0.292,0.312,0.396,18.034,52,riffle_clumpy
0,21,25,5,51,0.412,26,0.51,0,2,0.0,6,3,27,24,10,20,21,0.196,0.392,0.412,18.032,53,riffle_clumpy
0,16,29,1,46,0.348,17,0.37,4,2,0.667,1,3,25,21,12,13,21,0.261,0.283,0.457,18.04,54,riffle_clumpy
0,14,29,4,47,0.298,18,0.383,2,4,0.333,1,4,31,16,7,18,22,0.149,0.383,0.468,18.043,55,riffle_clumpy
0,18,28,0,46,0.391,18,0.391,4,4,0.5,1,6,30,16,13,11,22,0.283,0.239,0.478,18.056,56,riffle_clumpy
0,20,22,6,48,0.417,26,0.542,2,4,0.333,2,3,32,16,11,21,16,0.229,0.438,0.333,18.055,57,riffle_clumpy
0,26,15,5,46,0.565,31,0.674,5,1,0.833,1,3,27,19,16,18,12,0.348,0.391,0.261,18.054,58,riffle_clumpy
0,15,24,7,46,0.326,22,0.478,3,2,0.6,2,2,28,18,14,16,16,0.304,0.348,0.348,18.058,59,riffle_clumpy
0,16,25,5,46,0.348,21,0.457,4,2,0.667,0,3,34,12,8,17,21,0.174,0.37,0.457,18.071,60,riffle_clumpy
0,16,26,4,46,0.348,20,0.435,2,4,0.333,1,3,28,18,12,16,18,0.261,0.348,0.391,18.069,61,riffle_clumpy
0,21,22,6,49,0.429,27,0.551,5,1,0.833,0,4,28,21,16,10,23,0.327,0.204,0.469,18.076,62,riffle_clumpy
0,19,22,5,46,0.413,24,0.522,3,1,0.75,2,2,32,14,10,21,15,0.217,0.457,0.326,18.079,63,riffle_clumpy
0,27,19,2,48,0.562,29,0.604,2,1,0.667,1,1,29,19,19,14,15,0.396,0.292,0.312,18.086,64,riffle_clumpy
0,22,28,1,51,0.431,23,0.451,6,3,0.667,2,2,31,20,12,16,23,0.235,0.314,0.451,18.088,65,riffle_clumpy
0,17,23,4,44,0.386,21,0.477,3,1,0.75,1,0,23,21,11,20,13,0.25,0.455,0.295,18.083,66,riffle_clumpy
0,17,26,4,47,0.362,21,0.447,3,4,0.429,1,1,27,20,9,17,21,0.191,0.362,0.447,18.088,67,riffle_clumpy
0,17,28,2,47,0.362,19,0.404,1,1,0.5,2,6,33,14,13,15,19,0.277,0.319,0.404,18.094,68,riffle_clumpy
0,20,19,4,43,0.465,24,0.558,6,2,0.75,2,1,25,18,15,15,13,0.349,0.349,0.302,18.091,69,riffle_clumpy
0,18,26,4,48,0.375,22,0.458,2,2,0.5,1,2,35,13,12,11,25,0.25,0.229,0.521,18.097,70,riffle_clumpy
0,20,20,5,45,0.444,25,0.556,2,1,0.667,1,3,25,20,15,14,16,0.333,0.311,0.356,18.096,71,riffle_clumpy
0,16,28,3,47,0.34,19,0.404,1,2,0.333,1,4,33,14,10,13,24,0.213,0.277,0.511,18.093,72,riffle_clumpy
0,22,21,5,48,0.458,27,0.562,1,3,0.25,2,2,23,25,16,16,16,0.333,0.333,0.333,18.094,73,riffle_clumpy
0,17,26,3,46,0.37,20,0.435,3,3,0.5,1,2,25,21,14,15,17,0.304,0.326,0.37,18.104,74,riffle_clumpy
0,28,17,2,47,0.596,30,0.638,4,1,0.8,1,2,27,20,17,14,16,0.362,0.298,0.34,18.101,75,riffle_clumpy
0,25,19,3,47,0.532,28,0.596,4,1,0.8,2,1,28,19,13,18,16,0.277,0.383,0.34,18.106,76,riffle_clumpy
0,22,23,2,47,0.468,24,0.511,3,0,1.0,3,4,27,20,12,19,16,0.255,0.404,0.34,18.108,77,riffle_clumpy
0,28,19,1,48,0.583,29,0.604,5,0,1.0,3,1,24,24,13,18,17,0.271,0.375,0.354,18.103,78,riffle_clumpy
0,26,17,5,48,0.542,31,0.646,5,3,0.625,2,1,31,17,15,16,17,0.312,0.333,0.354,18.11,79,riffle_clumpy
0,27,19,3,49,0.551,30,0.612,3,2,0.6,4,2,32,17,15,14,20,0.306,0.286,0.408,18.109,80,riffle_clumpy
0,21,20,3,44,0.477,24,0.545,1,3,0.25,2,1,30,14,13,14,17,0.295,0.318,0.386,18.111,81,riffle_clumpy
0,23,21,2,46,0.5,25,0.543,2,2,0.5,4,0,29,17,14,16,16,0.304,0.348,0.348,18.108,82,riffle_clumpy
0,18,26,1,45,0.4,19,0.422,2,1,0.667,2,3,29,16,10,17,18,0.222,0.378,0.4,18.108,83,riffle_clumpy
0,20,21,5,46,0.435,25,0.543,3,2,0.6,1,3,27,19,15,17,14,0.326,0.37,0.304,18.113,84,riffle_clumpy
0,19,26,3,48,0.396,22,0.458,3,6,0.333,2,2,29,19,10,16,22,0.208,0.333,0.458,18.114,85,riffle_clumpy
0,26,22,2,50,0.52,28,0.56,3,2,0.6,2,0,28,22,18,18,14,0.36,0.36,0.28,18.117,86,riffle_clumpy
0,23,26,4,53,0.434,27,0.509,4,4,0.5,4,3,32,21,14,14,25,0.264,0.264,0.472,18.119,87,riffle_clumpy
0,21,24,4,49,0.429,25,0.51,2,0,1.0,5,1,28,21,11,20,18,0.224,0.408,0.367,18.113,88,riffle_clumpy
0,26,18,3,47,0.553,29,0.617,4,1,0.8,3,0,25,22,12,24,11,0.255,0.511,0.234,18.108,89,riffle_clumpy
0,19,27,5,51,0.373,24,0.471,1,5,0.167,2,2,34,17,11,16,24,0.216,0.314,0.471,18.107,90,riffle_clumpy
0,16,28,5,49,0.327,21,0.429,3,3,0.5,1,2,34,15,8,18,23,0.163,0.367,0.469,18.109,91,riffle_clumpy
0,24,16,6,46,0.522,30,0.652,3,1,0.75,1,3,29,17,18,15,13,0.391,0.326,0.283,18.11,92,riffle_clumpy
0,19,24,4,47,0.404,23,0.489,2,0,1.0,3,1,30,17,12,20,15,0.255,0.426,0.319,18.102,93,riffle_clumpy
0,18,23,5,46,0.391,23,0.5,3,0,1.0,1,1,33,13,14,19,13,0.304,0.413,0.283,18.107,94,riffle_clumpy
0,27,22,2,51,0.529,29,0.569,2,0,1.0,4,2,29,22,15,18,18,0.294,0.353,0.353,18.099,95,riffle_clumpy
0,18,26,5,49,0.367,23,0.469,1,4,0.2,0,4,27,22,11,19,19,0.224,0.388,0.388,18.108,96,riffle_clumpy
0,24,15,8,47,0.511,32,0.681,3,2,0.6,2,1,35,12,12,18,17,0.255,0.383,0.362,18.241,1,riffle_clumpy
0,20,24,2,46,0.435,22,0.478,4,2,0.667,0,2,28,18,12,16,18,0.261,0.348,0.391,18.448,2,riffle_clumpy
0,21,21,3,45,0.467,24,0.533,5,5,0.5,5,2,25,20,13,16,16,0.289,0.356,0.356,18.576,3,riffle_clumpy
0,21,23,3,47,0.447,24,0.511,3,4,0.429,4,2,26,21,15,13,19,0.319,0.277,0.404,18.456,4,riffle_clumpy
0,18,25,4,47,0.383,22,0.468,1,0,1.0,4,1,30,17,10,16,21,0.213,0.34,0.447,18.034,5,riffle_clumpy
0,24,22,1,47,0.511,25,0.532,3,0,1.0,5,3,33,14,13,12,22,0.277,0.255,0.468,18.132,6,riffle_clumpy
0,16,25,6,47,0.34,22,0.468,2,2,0.5,2,3,27,20,9,19,19,0.191,0.404,0.404,18.101,7,riffle_clumpy
0,32,14,2,48,0.667,34,0.708,5,0,1.0,6,1,30,18,20,11,17,0.417,0.229,0.354,18.064,8,riffle_clumpy
0,18,26,4,48,0.375,22,0.458,1,3,0.25,1,2,33,15,9,18,21,0.188,0.375,0.438,18.049,9,riffle_clumpy
0,19,25,3,47,0.404,22,0.468,7,5,0.583,3,1,26,21,10,20,17,0.213,0.426,0.362,18.074,10,riffle_clumpy
0,23,22,2,47,0.489,25,0.532,1,2,0.333,4,0,29,18,13,14,20,0.277,0.298,0.426,18.064,11,riffle_clumpy
0,22,19,2,43,0.512,24,0.558,4,1,0.8,1,0,20,23,19,15,9,0.442,0.349,0.209,18.112,12,riffle_clumpy
0,23,21,3,47,0.489,26,0.553,3,3,0.5,4,0,25,22,12,16,19,0.255,0.34,0.404,18.099,13,riffle_clumpy
0,21,24,1,46,0.457,22,0.478,2,1,0.667,2,1,33,13,14,16,16,0.304,0.348,0.348,18.124,14,riffle_clumpy
0,21,24,2,47,0.447,23,0.489,3,4,0.429,4,1,26,21,12,14,21,0.255,0.298,0.447,18.116,15,riffle_clumpy
0,16,25,7,48,0.333,23,0.479,3,1,0.75,5,4,31,17,7,14,27,0.146,0.292,0.562,18.101,16,riffle_clumpy
0,19,25,4,48,0.396,23,0.479,4,3,0.571,2,1,23,25,13,20,15,0.271,0.417,0.312,18.099,17,riffle_clumpy
0,18,27,4,49,0.367,22,0.449,3,3,0.5,1,1,26,23,12,20,17,0.245,0.408,0.347,18.109,18,riffle_clumpy
0,20,24,2,46,0.435,22,0.478,7,2,0.778,1,3,28,18,12,15,19,0.261,0.326,0.413,18.116,19,riffle_clumpy
0,21,28,0,49,0.429,21,0.429,2,1,0.667,2,2,37,12,13,18,18,0.265,0.367,0.367,18.092,20,riffle_clumpy
0,19,30,1,50,0.38,20,0.4,3,3,0.5,2,4,31,19,11,13,26,0.22,0.26,0.52,18.078,21,riffle_clumpy
0,21,18,6,45,0.467,27,0.6,2,3,0.4,1,2,26,19,15,17,13,0.333,0.378,0.289,18.073,22,riffle_clumpy
0,22,22,2,46,0.478,24,0.522,3,1,0.75,4,1,29,17,14,13,19,0.304,0.283,0.413,18.082,23,riffle_clumpy
0,23,20,4,47,0.489,27,0.574,5,1,0.833,0,4,31,16,16,17,14,0.34,0.362,0.298,18.095,24,riffle_clumpy
0,23,20,3,46,0.5,26,0.565,6,2,0.75,0,3,34,12,14,15,17,0.304,0.326,0.37,18.096,25,riffle_clumpy
0,19,30,1,50,0.38,20,0.4,2,3,0.4,4,3,32,18,6,20,24,0.12,0.4,0.48,18.066,26,riffle_clumpy
0,15,25,4,44,0.341,19,0.432,1,3,0.25,0,0,25,19,14,12,18,0.318,0.273,0.409,18.088,27,riffle_clumpy
0,20,26,2,48,0.417,22,0.458,2,5,0.286,2,4,30,18,10,17,21,0.208,0.354,0.438,18.084,28,riffle_clumpy
0,21,24,2,47,0.447,23,0.489,7,3,0.7,2,0,26,21,12,19,16,0.255,0.404,0.34,18.092,29,riffle_clumpy
0,20,27,3,50,0.4,23,0.46,2,4,0.333,0,6,27,23,14,19,17,0.28,0.38,0.34,18.107,30,riffle_clumpy
0,24,22,5,51,0.471,29,0.569,6,1,0.857,4,1,31,20,16,17,18,0.314,0.333,0.353,18.122,31,riffle_clumpy
0,23,18,4,45,0.511,27,0.6,3,0,1.0,1,2,26,19,15,15,15,0.333,0.333,0.333,18.113,32,riffle_clumpy
0,20,27,1,48,0.417,21,0.438,4,4,0.5,2,5,30,18,15,15,18,0.312,0.312,0.375,18.113,33,riffle_clumpy
0,23,19,4,46,0.5,27,0.587,5,3,0.625,1,4,30,16,14,13,19,0.304,0.283,0.413,18.112,34,riffle_clumpy
0,23,20,3,46,0.5,26,0.565,5,1,0.833,2,3,28,18,15,14,17,0.326,0.304,0.37,18.122,35,riffle_clumpy
0,16,28,2,46,0.348,18,0.391,4,1,0.8,2,1,31,15,10,14,22,0.217,0.304,0.478,18.111,36,riffle_clumpy
0,23,18,3,44,0.523,26,0.591,4,1,0.8,3,1,24,20,15,15,14,0.341,0.341,0.318,18.096,37,riffle_clumpy
